epoch,loss,val_loss,train_time
0,0.05068028178671464,0.01873086271365092,2.2319977283477783
1,0.018909864216672533,0.014140876578782206,1.3360321521759033
2,0.013271448952119163,0.008891439005982903,1.5050010681152344
3,0.008132735293102138,0.007304710923097294,1.351996898651123
4,0.005375079700214001,0.004709277367856039,1.2320003509521484
5,0.003720514478970383,0.002876301005758941,1.2049987316131592
6,0.0023581379488997346,0.0021632461693150834,1.1960008144378662
7,0.0022737174619872473,0.0017539481280332697,1.2750020027160645
8,0.0013932189156246116,0.001338372085521889,1.2570021152496338
9,0.0013007345472695751,0.0013053279459370713,1.2159967422485352
10,0.0010838198876649454,0.0014509710731192007,1.1419975757598877
11,0.0010075985917458257,0.0010456906906507158,1.2159459590911865
12,0.0008418084760855377,0.0007776546108952981,1.3129737377166748
13,0.0007789899468427278,0.0006885869960815388,1.5628588199615479
14,0.0009424765082343302,0.0009178329609347419,1.2499504089355469
15,0.0009315478094376225,0.000941109404195562,1.2039999961853027
16,0.0007574264925947309,0.0006907941373027343,1.2348663806915283
17,0.0007782405626071513,0.0006293549226933652,1.4500000476837158
18,0.0007259747294805246,0.0007767243523810055,1.267864465713501
19,0.0007223767432318306,0.0008552661888638073,1.1004791259765625
20,0.0007969194021072403,0.0008095538558363957,1.0956339836120605
21,0.0007523839144048639,0.0006605066185836547,1.0880002975463867
22,0.0006397197163934476,0.001130812123972547,1.2018792629241943
23,0.0008564096904203054,0.0006566979965655865,1.1352508068084717
24,0.0006070694170850392,0.0006107941731488978,1.3318336009979248
25,0.0006498804404516036,0.0006062073034405933,1.2701280117034912
26,0.0006112152233988716,0.0005511336972443808,1.3684303760528564
27,0.0005813394819522529,0.0004971364734538961,1.3759195804595947
28,0.0005704809751951031,0.0005380691799118269,1.3809993267059326
29,0.0006910691788018527,0.0005738554920473482,1.2390003204345703
30,0.0005472757380894683,0.0004823899002063713,1.2790040969848633
31,0.0005506499069782924,0.0006417548906480027,1.3880023956298828
32,0.000675890286209108,0.0006293602518306728,1.5039982795715332
33,0.0005717501187844854,0.0005688987901517398,1.3879976272583008
34,0.0005254366675620617,0.00046746718423680626,1.4449996948242188
35,0.0005945704106542409,0.00042540781265491595,1.6139984130859375
36,0.0005193420565183173,0.0004152736681468163,1.7835180759429932
37,0.00053713152347129,0.0008645624541251263,1.4569988250732422
38,0.0005764149380473858,0.0004161212779878318,1.6130023002624512
39,0.0004790765379135271,0.00039514909310348393,1.6359994411468506
40,0.0004916305143571321,0.0008204025179304199,1.215003252029419
41,0.0005739073904122566,0.00047778243307986857,1.5360043048858643
42,0.0005022515659109221,0.0005541859962329968,1.244997262954712
43,0.0004853843451441082,0.0003763199886045422,1.3520350456237793
44,0.0005471682734475836,0.0004058126686626521,1.1209990978240967
45,0.0004962159964669119,0.0005607402707160875,1.2720026969909668
46,0.00046702744325722635,0.00042985037012621414,1.1429996490478516
47,0.0004452976831277284,0.00035238408431360066,1.2220041751861572
48,0.0005075174428782574,0.0004253014870207036,1.2089977264404297
49,0.0005115764123213123,0.001002595546522619,1.302999496459961
50,0.0006646707582324885,0.000417574595331904,1.268286943435669
51,0.00046275916660581154,0.0003765269629735508,1.3362712860107422
52,0.00043918259342131603,0.0004060040380501405,1.3029961585998535
53,0.0004341276933485375,0.00036977269313905736,1.271000862121582
54,0.00044288537282510934,0.00043590780856683504,1.499171257019043
55,0.0004999517072722259,0.0005340470078801639,1.1855137348175049
56,0.0004485189878476613,0.0003576647590895465,1.123999834060669
57,0.00047196743639905443,0.0005316730060016786,1.1260008811950684
58,0.00048685818370814517,0.00035441406920356925,1.1440017223358154
59,0.0004235192183779114,0.00041729917758935467,1.2099976539611816
60,0.00040360235908054473,0.0003202999622638198,1.4879984855651855
61,0.00042256488763935595,0.00033748346965124364,1.165982961654663
62,0.00042370965776218893,0.00032124543607856557,1.0969982147216797
63,0.0004141304411468618,0.00030948707700608814,1.286001205444336
64,0.00040466306242739234,0.0003126986778510124,1.2979931831359863
65,0.00039173797475010243,0.0004482494687676637,1.3839735984802246
66,0.00044793712745828425,0.00040746768526430755,1.4530003070831299
67,0.00046032880647481914,0.00041047775591016765,1.5060005187988281
68,0.00046635575111275164,0.00034366650690312734,1.2429988384246826
69,0.0004113312694577974,0.00030933083971905137,1.6000397205352783
70,0.0003795109307046189,0.0003243674145947261,1.3619990348815918
71,0.00040816816577668273,0.00030480312504686916,1.2950019836425781
72,0.00045462504846629744,0.0003409488558303025,1.0979950428009033
73,0.00042816294960625983,0.0003168531870906514,1.1280014514923096
74,0.0004210603341836853,0.0003324149205211252,1.3319990634918213
75,0.00038447187426384274,0.0003671606882963101,1.2720017433166504
76,0.00037725837736516966,0.00037405715195968237,1.1620018482208252
77,0.0004133340069800651,0.0003640864165227316,1.3979969024658203
78,0.0004035405604076175,0.0004172435873846371,1.2669997215270996
79,0.0003901217291959656,0.00030444185076840437,1.3320019245147705
80,0.0003830683092634776,0.0003000142430208908,1.6340022087097168
81,0.0003649915736475799,0.00033977854905729876,1.3677043914794922
82,0.0003919441267804832,0.0003007935198333637,1.3886730670928955
83,0.0003529658156445332,0.000276043625043431,1.3909647464752197
84,0.00036696770559439,0.0003551927440085363,1.3610005378723145
85,0.000374655445292414,0.0002860763019974951,1.471998691558838
86,0.0003663377283652087,0.00040836025519498334,1.4390032291412354
87,0.00038427880935791174,0.0002938870148763475,1.348999261856079
88,0.0003687884522460394,0.0003045101166861445,1.2294960021972656
89,0.0004097338283448311,0.0003161392297956182,1.0891623497009277
90,0.0003721348170158106,0.0002891429973324288,1.1932830810546875
91,0.00036694747208836656,0.0002988417502905448,1.1024839878082275
92,0.0003722550273547038,0.00042144447649523686,1.0640003681182861
93,0.0003985256713126781,0.00028508781245154214,1.0570824146270752
94,0.0003530562234940951,0.0002996409285248625,1.146000862121582
95,0.0003765538089662028,0.00029878724559462765,1.1200001239776611
96,0.00033702118975336505,0.0004789241638707983,1.1040024757385254
97,0.0003463213666886212,0.00032228538844743064,1.1669981479644775
98,0.0003388236012144182,0.0002811708130298003,1.0829999446868896
99,0.0003340160211523279,0.00026067958054481333,1.1885826587677002
100,0.00034107997088406384,0.00038060272470098267,1.1519746780395508
101,0.00035456599627379295,0.00027074275322086885,1.3589961528778076
102,0.00034696952941565707,0.0002869895328149774,1.3630003929138184
103,0.00033325606735710794,0.0002636918031204781,1.120650053024292
104,0.00032773327543605014,0.00033950337780362183,1.0864171981811523
105,0.0003300559495857972,0.0002639478315741713,1.3840038776397705
106,0.00033251083692817113,0.0002609966222619312,1.441002368927002
107,0.00032290721855956144,0.00025592312349091787,1.2419030666351318
108,0.0003401853076723648,0.0002694486345375995,1.313997745513916
109,0.0003484001046070654,0.00029359473208794294,1.6430027484893799
110,0.0003243178246279263,0.0003048558400764194,1.2130005359649658
111,0.00033669399119153206,0.0003387767198397902,1.2210004329681396
112,0.0003998519752980842,0.00035340216995955056,1.2190015316009521
113,0.00037842032993319185,0.00035155122964249043,1.2170004844665527
114,0.0003286730698686018,0.00031405233636148803,1.1100022792816162
115,0.00031702539524736584,0.0002851174338782791,1.2018623352050781
116,0.0003141154753588261,0.00027522376241666393,1.2390007972717285
117,0.0003162224022569188,0.00030756020543612283,1.3140077590942383
118,0.0003104460005310986,0.0002990526521253601,1.1469991207122803
