epoch,loss,val_loss,train_time
0,1.2083986425696787,0.5132111310958862,2.989668130874634
1,1.0186395095086043,0.3249548077583313,0.6039993762969971
2,0.7693724405724879,0.1751178801059723,0.6240336894989014
3,0.5741424359304971,0.09839249402284622,0.6330363750457764
4,0.46268673252996145,0.08603622019290924,0.44796252250671387
5,0.3960818094979547,0.11036314070224762,0.4709932804107666
6,0.37728841058477935,0.13905201852321625,0.5600013732910156
7,0.38449911246384666,0.16222484409809113,0.38900041580200195
8,0.38562825562692854,0.13819532096385956,0.4049992561340332
9,0.3849165763941711,0.10077495127916336,0.39999961853027344
10,0.3816631143067813,0.1052066907286644,0.3450007438659668
11,0.37811511015295757,0.1162850484251976,0.40400218963623047
12,0.3769848283017481,0.1239592656493187,0.3910026550292969
13,0.3759678139994658,0.11107615381479263,0.46902918815612793
14,0.37796019078114124,0.10483378916978836,0.45400142669677734
15,0.3770164258611523,0.10963650047779083,0.3610036373138428
16,0.3751018679516927,0.12013335525989532,0.3869907855987549
17,0.3749592470434996,0.13181045651435852,0.36899876594543457
18,0.3762518401374506,0.13527429103851318,0.3410007953643799
19,0.376877868184541,0.13196726143360138,0.31999802589416504
20,0.3748899029596776,0.11887135356664658,0.31200218200683594
21,0.37462603984885523,0.11526098847389221,0.3190035820007324
22,0.3763834687289346,0.10770600289106369,0.3240025043487549
23,0.3754051888065837,0.11209645867347717,0.3149995803833008
24,0.3747983087685669,0.11706039309501648,0.27299976348876953
25,0.37454595155632825,0.11684117466211319,0.2950000762939453
26,0.37404101065001105,0.11177273094654083,0.30899977684020996
27,0.37454748093833434,0.11359954625368118,0.29799985885620117
28,0.3747533144215464,0.11795999109745026,0.29000163078308105
29,0.3742257464605102,0.11761878430843353,0.31800079345703125
30,0.3742271725902868,0.11505045741796494,0.3099997043609619
31,0.3742431100682356,0.12593242526054382,0.28600049018859863
32,0.3737207382589906,0.11943133175373077,0.27500033378601074
33,0.3751108819627997,0.10555659234523773,0.27500009536743164
34,0.37631340078408176,0.10337215662002563,0.40000247955322266
35,0.3760040471299935,0.10764535516500473,0.30900096893310547
36,0.37474567687344307,0.1140499860048294,0.27899813652038574
37,0.37433991117340093,0.1356566846370697,0.2669997215270996
38,0.3759662794904214,0.14280007779598236,0.2850019931793213
39,0.3768705432954364,0.13617931306362152,0.29400062561035156
40,0.3749481326434232,0.12840010225772858,0.2910008430480957
41,0.37397304112913937,0.11643653362989426,0.27399778366088867
42,0.3740316375994059,0.10799619555473328,0.2740001678466797
43,0.3751029133706348,0.1010129377245903,0.28800034523010254
44,0.3761931452935462,0.10343201458454132,0.27499961853027344
45,0.3747926098733926,0.11039823293685913,0.2780005931854248
46,0.3750962088983499,0.12788145244121552,0.27500009536743164
47,0.37457093527006263,0.12428388744592667,0.27899909019470215
48,0.3744061109286992,0.11547528952360153,0.28600120544433594
49,0.37355317521519893,0.11235258728265762,0.2690012454986572
50,0.3744717508514933,0.1089487075805664,0.2649991512298584
51,0.3746631476250324,0.11140962690114975,0.29400181770324707
52,0.3740335123563364,0.10684642940759659,0.2740001678466797
53,0.37498894969637353,0.10527127981185913,0.26600027084350586
54,0.3751986135233528,0.12080535292625427,0.30300092697143555
