epoch,loss,val_loss,train_time
0,0.06736482352189306,0.026448826505214424,7.112685918807983
1,0.032972728384811835,0.020830327541343997,4.469873428344727
2,0.018722748818378147,0.011118505199721487,4.5923895835876465
3,0.010496459021651494,0.008387461020843248,4.409247875213623
4,0.007367960234345373,0.005487548062731086,4.384105443954468
5,0.003725247827125268,0.0036662581861278136,4.2796289920806885
6,0.0023142146596588893,0.0019278752985534497,4.366120338439941
7,0.0013083280115361623,0.0015376437052616015,4.28388524055481
8,0.0014162976797812584,0.0011392747140235914,4.408997297286987
9,0.0010911881345828166,0.0009893483599930622,4.513027191162109
10,0.0009784380872831832,0.0010041114291433042,4.11400294303894
11,0.0008762309986147067,0.0008511925005566584,4.381458520889282
12,0.0009767572069629656,0.0008761818427781371,4.224999666213989
13,0.0008211440902450843,0.0009184239709022458,4.716001749038696
14,0.0009868519066166966,0.000829403724579134,5.252527952194214
15,0.0007969499142737222,0.000735157584679245,5.210020065307617
16,0.0007418711704467325,0.0008047873985647145,5.1085591316223145
17,0.000706109213513673,0.0007334368586430147,5.6213531494140625
18,0.0007587404222491181,0.0006674854760004266,4.947262287139893
19,0.0006424039245576885,0.0006216006548557245,4.601032018661499
20,0.0007560772082971384,0.0006169579894959641,4.410005331039429
21,0.0006177451273018626,0.0005726518188624806,4.498000144958496
22,0.0006433033984711832,0.0006037018701476222,4.08500075340271
23,0.0007826911743390187,0.000748699413666983,4.0940001010894775
24,0.000703397283199676,0.0006804710441848494,4.103999614715576
25,0.0006544617113539768,0.0005147265327548303,4.4620044231414795
26,0.0005705428260100745,0.0005608627685698597,4.13899827003479
27,0.0005606517048679955,0.0004717509538396062,4.591001987457275
28,0.0005604207832798055,0.0007435027041163853,4.220000505447388
29,0.0006346712643494313,0.00047092923858372426,5.298002481460571
30,0.0005304443904369657,0.0004997615248390052,4.370968580245972
31,0.0005438439374394273,0.0004584737226468439,5.053998231887817
32,0.0005152722591704316,0.0004456161468361018,4.700006008148193
33,0.0005040695592734329,0.0004185774720512408,4.596422910690308
34,0.0005037588568517393,0.00041156304725807326,4.432001113891602
35,0.0004941956742210795,0.0004334432882448898,4.155002117156982
36,0.00047046117928416876,0.00044803280622923914,4.081000328063965
37,0.0004999840973313706,0.0004532944876026159,4.070000648498535
38,0.000533211858817118,0.0005414953678851755,4.06400203704834
39,0.0005136181748526467,0.0004919365694290965,4.089513540267944
40,0.0005244101131918981,0.00042502925963802554,4.094999551773071
41,0.0004918677825280367,0.00037853036608400206,4.623002767562866
42,0.000482193814692075,0.00037229071648603657,4.374648571014404
43,0.0004484298130155436,0.00035480666119332274,4.493331670761108
44,0.00047110758220329953,0.00041204729641659284,4.085998296737671
45,0.00046681217396503627,0.0003702310651477625,4.112254619598389
46,0.00044439710201659945,0.00040454565984335094,4.097001552581787
47,0.00044072071450048376,0.00035621565414553776,4.130999803543091
48,0.00042667664848152284,0.0003512636940159564,4.429004907608032
49,0.00044346796484471765,0.0005448908581633686,4.1220033168792725
50,0.0005137994888227035,0.00048265978835602985,4.0899977684021
51,0.0004552433004132677,0.0004311611023753113,4.07099986076355
52,0.0004898744983528251,0.00044141401593958656,4.099000930786133
53,0.00047777935270002794,0.0004266568067427487,4.060999631881714
54,0.0004255105639486458,0.0003166249655427245,4.586000204086304
55,0.0004192872241586376,0.00039622766682867347,4.105472564697266
56,0.00043370953329658956,0.0003414295232954067,4.109495162963867
57,0.00042932472504714567,0.0004095704396115562,4.135000705718994
58,0.00042690298371226215,0.00032531145463270264,4.124999761581421
59,0.0004045180963035352,0.0003193080273706699,4.093998908996582
60,0.00040226501152702886,0.0005719857039480434,4.103998899459839
61,0.0004897783715171066,0.0003919550816289463,4.107329607009888
62,0.00038735982621387785,0.00031866148210115525,4.097002267837524
63,0.00037558441719015345,0.000304982362656076,4.3549964427948
64,0.0003985269535506539,0.0003008019886096143,4.403407573699951
65,0.00037405722137174636,0.0003133885264501886,4.046967029571533
66,0.00039310191179684455,0.000440307471713403,4.103707551956177
67,0.0003966030028241777,0.0003427355596431459,4.06361722946167
68,0.00038213964014574103,0.0002912500513912322,4.293036460876465
69,0.00036926861620021993,0.00029969629817448024,4.086980581283569
70,0.00044367153595520424,0.0003253652748658817,4.1228978633880615
71,0.00037878361521364435,0.0003024425687333666,4.124001979827881
72,0.0003739370297861818,0.0004920014242295215,4.110583066940308
73,0.00041224371199362537,0.00031886583081903075,4.1209986209869385
74,0.0004097642377575407,0.00027798986404908654,4.384588241577148
75,0.0003587978188750685,0.0002696461338055593,4.566508769989014
76,0.000355796246071761,0.0002785271942776845,4.1839728355407715
77,0.0003564959243037889,0.00027490984216124156,4.132000207901001
78,0.0003553801070109462,0.00026443341350601606,4.543001651763916
79,0.0003651348126844733,0.00026849106196038906,4.096339702606201
80,0.00035911964650028145,0.00032122475634003113,4.068000793457031
81,0.00037865710317203506,0.000264353877795981,4.439861059188843
82,0.00034476085296648607,0.0002848558177589304,4.100001811981201
83,0.00035334056825154456,0.0003340946468818708,4.08000111579895
84,0.0003469638088713605,0.0002550950241091673,4.395052671432495
85,0.00038116942951144084,0.00027847994028008945,4.083000183105469
86,0.00034038007843560127,0.0002517265749316628,4.369036436080933
87,0.000342236406523307,0.0002483383034488676,4.51200270652771
88,0.0003486279400206219,0.0002818831221981844,4.115000247955322
89,0.00036615958704655884,0.0003453566856196135,4.128999710083008
90,0.00035853571578794394,0.00024924204904809463,4.0908825397491455
91,0.0003366524057131595,0.0002575480061281593,4.095001697540283
92,0.00033835872514623026,0.0002689880886784758,4.078000068664551
93,0.0003440568565718659,0.0002498937940221228,4.048000335693359
94,0.00033777333562525906,0.0002654935630901176,4.071000099182129
95,0.0003558103595931532,0.00024969463219363263,4.047001123428345
96,0.0003760960781666313,0.00023680458173532416,4.400005102157593
97,0.00033324550736889627,0.0002497766383905784,4.094000577926636
98,0.000322379452480452,0.00023974421096054852,4.104002952575684
99,0.00031835457689487635,0.00025777779068330545,4.921074390411377
100,0.00032318511551084,0.0002926534929648387,4.340001344680786
101,0.00036094505391056947,0.0005053588350925072,4.176999092102051
102,0.00037695254680226927,0.00033277103377652903,4.140000581741333
103,0.000378521538976612,0.0002515985741269767,4.886432647705078
104,0.00031282286890684473,0.0002627558473374604,4.2669997215271
105,0.00032802123096050344,0.0003807302084489729,4.120000839233398
106,0.00032984325862587583,0.0003094715870234809,4.2630462646484375
107,0.0003099872933341863,0.00029760021990195333,4.755211591720581
108,0.0003132258187015639,0.0002337054862829113,4.704167604446411
109,0.00033122190918922996,0.0002448818227384123,4.164428949356079
110,0.0003070839137942076,0.00024747671712560066,4.140000820159912
111,0.00030603098289517556,0.00031597862578739615,4.893312692642212
112,0.0003047531961359219,0.0002665905178233718,4.397131681442261
113,0.00033937945146043295,0.0002314080858548082,4.522003412246704
114,0.00029598244464329405,0.00027386054763142,4.160004138946533
115,0.0003068024344006856,0.0003505372231529954,5.032796621322632
116,0.0003050268854412569,0.0002688264104252765,4.181686162948608
117,0.00034301548470706497,0.00022818541091808517,4.425545930862427
118,0.00030223057499817837,0.00027030987131138474,4.320959806442261
119,0.00031381765761466995,0.00023162316670290574,4.906817674636841
120,0.0003028723327122472,0.00024528413351899314,4.553902626037598
121,0.00028302297460219784,0.00025915365754103294,4.387000560760498
122,0.00030938188085086773,0.00026875723662315667,4.205931663513184
123,0.0002982304804895187,0.00026625015439416,4.0980002880096436
124,0.0003104671124385823,0.00024229748181158058,4.3511388301849365
125,0.0002878373241150862,0.00024300845068618267,4.322999715805054
126,0.00028620428370310075,0.00021958975326420949,4.589003324508667
127,0.0003013006356345796,0.00023614733923994964,5.24599814414978
128,0.0002760577651522484,0.0002474157187344694,4.30099630355835
129,0.0002762760524504442,0.00023262354224647244,4.2900002002716064
130,0.00027512495544423877,0.00021299678613221314,4.494198560714722
131,0.0002777753529986046,0.0002813101254445679,4.554009914398193
132,0.0002761557570816219,0.00025414226405098085,4.198000192642212
133,0.00034734343823417666,0.0002329247459153583,4.219000816345215
134,0.0002950929816684064,0.0002782732172224882,4.2239766120910645
135,0.0003264954312912404,0.00024255625964984134,4.141012191772461
136,0.0002702582008396783,0.0002746097636943292,4.17600417137146
137,0.00026265328621912935,0.0002394887554779787,4.231999635696411
138,0.0002734011661169612,0.0002233370723969574,4.267000198364258
139,0.0002679131049153094,0.00024625409498642417,4.22599983215332
140,0.00026332914393976595,0.00024723747453376057,4.315001964569092
141,0.00026298857653619506,0.00029942385408124073,5.047000169754028
142,0.0003211084506977492,0.0002498354816143989,4.248000144958496
143,0.0002979559401614702,0.00024326978544602095,4.276000499725342
144,0.000284782857325838,0.0002301975833195416,4.259000539779663
145,0.0002583214469967645,0.00022046665683564615,4.386998891830444
146,0.0002922330739022897,0.0002260485162601298,4.249000549316406
147,0.0002716490214785835,0.00025119707366718177,4.2330005168914795
148,0.0002535346207760068,0.00022402720748169536,4.219999551773071
149,0.00026658999016437233,0.000279895334489976,4.205000400543213
150,0.0002625009399370413,0.00023236616921604655,4.28700065612793
