epoch,loss,val_loss,train_time
0,0.01078207455035212,0.002440625370981351,100.44859337806702
1,0.0008414032799901876,0.0006810805829465183,99.1431941986084
2,0.0005085815073112567,0.00046552261680803104,100.16674852371216
3,0.0004010120929493615,0.0003460655697827643,99.61779808998108
4,0.0003359917461215394,0.0003150312821078619,99.63602495193481
5,0.0003096965475156267,0.0002900686027676872,99.63585329055786
6,0.0002952855044413168,0.00027456546344954366,99.78996443748474
7,0.0002765717721821232,0.000279330703378115,100.26958703994751
8,0.0002713737942740123,0.00026072067800641255,99.58576679229736
9,0.0002651881891013264,0.0002554011138956346,99.70608568191528
10,0.00025931998780597936,0.0002596644407159096,99.62442445755005
11,0.00025358312644851235,0.0002433260668237963,99.84274482727051
12,0.0002473121597864113,0.00024183248528637774,99.782466173172
13,0.00024103143636469097,0.00029238531967190325,99.85961580276489
14,0.00023860171212989267,0.00026415281872976847,99.79683804512024
15,0.0002360597207707305,0.00023089983946790522,99.43910002708435
16,0.0002342752061924678,0.0002296754485107991,99.42130422592163
17,0.00023024392105873038,0.0002619301170558816,99.52787971496582
18,0.00022831695962086172,0.00022475398972193633,100.35262608528137
19,0.0002275674342484752,0.00023035638700822706,99.66334319114685
20,0.00022547518960451025,0.00022099086488427036,99.5955901145935
21,0.00022471184076296787,0.00022118410612047954,99.65171241760254
22,0.00022177887714518738,0.00021930766216474227,99.92188906669617
23,0.0002214858088920941,0.0002175888753312231,99.50460839271545
24,0.00021923099509450598,0.000215653657695249,99.88085556030273
25,0.00022018376458392535,0.00021398587384040724,99.68622255325317
26,0.00021526920483735278,0.0002127436277997651,99.8566312789917
27,0.00021635230348130343,0.00022059711550763365,99.72052478790283
28,0.00021468146198884593,0.000213614996551392,99.59106969833374
29,0.0002136025289744026,0.00024884652414497503,99.41555547714233
30,0.00021291846633594312,0.00020958312958562668,99.66412425041199
31,0.00021119045889765364,0.00021595153412538425,99.65397310256958
32,0.00021059146594129303,0.00021200481448287303,99.55938744544983
33,0.000209944330964482,0.00020686222161431282,99.7116584777832
34,0.00020835451491519084,0.00020996594251091903,99.592702627182
35,0.00020784510343102537,0.00020563649281259925,99.55918335914612
36,0.0002066067912297654,0.00020931595730281326,99.68639135360718
37,0.00020551141102258946,0.0002080114516264965,100.0350649356842
38,0.00020493137419120406,0.0002030368561878265,99.79201745986938
39,0.00020394065152894584,0.00020195605015759145,99.97751760482788
40,0.00020290044150478144,0.00019902706863364036,99.87470269203186
41,0.00020170708698681136,0.00020098440562115128,99.70403671264648
42,0.000200875146942154,0.00019993266865599423,99.95129680633545
43,0.00019971085046378774,0.00019817510346887329,99.76826429367065
44,0.0001990842640627475,0.00020089558755663757,99.9375946521759
45,0.00019788933444805871,0.00020097015971747709,99.90313649177551
46,0.0001974473140121771,0.00019467289054585533,99.69650030136108
47,0.00019638244838756275,0.00020104014816687592,99.88229537010193
48,0.00019532811670559445,0.00020017583930243506,99.43966770172119
49,0.0001946420139615228,0.0001928962967552301,100.11361360549927
50,0.00019417189267246387,0.0001894597191565204,101.34160685539246
51,0.00019245475303655295,0.0001924827752533119,100.45511364936829
52,0.00019223056541288662,0.0001941913092896726,100.27414226531982
53,0.00019151058101350235,0.0001947899778346032,100.62734174728394
54,0.0001905522473540313,0.0001893165586298099,99.73796081542969
55,0.00019032348440950028,0.00019030118224662402,101.00976395606995
56,0.0001887548007438651,0.000190268151444327,100.04684615135193
57,0.00018806762736680376,0.0001864149215964257,99.70608615875244
58,0.0001876657773466379,0.00018816223008216411,99.70184469223022
59,0.00018663774372966896,0.00019414832044642693,99.65357637405396
60,0.0001862863799284116,0.00018242941535147504,99.55714845657349
61,0.00018439924452559215,0.00018436342725974993,99.78687834739685
62,0.00018447106315185163,0.00018186645899771523,99.79039645195007
63,0.0001829419272676153,0.0001793244645480816,99.76066207885742
64,0.0001823593299941924,0.00018265755733543653,99.91217803955078
65,0.00018118115294321437,0.00017947410979609956,102.38834381103516
66,0.00017979695786375993,0.00019905540310330154,111.33233284950256
67,0.0001795218926015209,0.00017764290626060933,110.74383997917175
68,0.00017828518685320167,0.00018874354314025955,102.04128336906433
69,0.000177259248224896,0.00018469760123518073,99.52298212051392
70,0.00017683167103701446,0.00017693077014226921,99.71187353134155
71,0.0001753014652061681,0.00017927425721807685,99.78193211555481
72,0.00017451460849692677,0.00018694314734529768,99.90857863426208
73,0.00017511382822779672,0.00018622181793118175,99.62306642532349
74,0.00017631768899599223,0.0002709263778753984,100.31306147575378
75,0.00017240084531077503,0.00017632055414763885,99.7803726196289
76,0.00017175340081738598,0.00017199092468563355,99.63547229766846
77,0.00021736536432169062,0.00027319526867056177,107.10606122016907
78,0.00021773073632952393,0.0001950152579037925,113.23796129226685
79,0.0001891355938828042,0.0001823146984771937,101.88813614845276
80,0.00018244187356856382,0.000179093981892896,101.19855952262878
81,0.00018007729745591174,0.00017738075247243108,100.27279758453369
82,0.000178547180535888,0.00017539780417340147,100.27230596542358
83,0.00017842195851184932,0.00017680719983448944,99.90022873878479
84,0.00017651305590748475,0.00017535129116244303,99.87734150886536
85,0.00017543869267288973,0.0001743353882578356,99.73783135414124
86,0.00017381652325324534,0.00017082260211181153,99.93097615242004
87,0.00017269513956056056,0.00017606133374439874,99.65944766998291
88,0.00017085512001260812,0.00017512732008386717,100.0642158985138
89,0.00016904405613106608,0.00017044196025689688,100.29591369628906
90,0.00016873789012003307,0.00017551016392959744,99.81350231170654
91,0.0001681120086975448,0.00016831200711707445,99.67357230186462
92,0.00016649193880399966,0.00016952006585820674,99.81312012672424
93,0.000166456202649465,0.00016704535725417158,99.8056128025055
94,0.00016563799862386337,0.00017544964660258814,99.87523412704468
95,0.0001649783429664788,0.00016755072617661882,99.80660271644592
96,0.0001642607334907051,0.00017046545698648518,99.92189931869507
97,0.00016394331231793155,0.00016716410324529515,99.47011756896973
98,0.0001630228665639237,0.0001659775737589167,99.88004875183105
99,0.00016346777285110872,0.00016739587937582653,99.55091214179993
100,0.00016196385754108292,0.00016624971910847452,99.80982279777527
101,0.00016161589161036542,0.00016503148357975114,99.72708582878113
